Mutant Variable Name,Mutated Class,Mutated Method,Original Binary Operator,Mutated Binary Operator
_mut3186,org.apache.tools.ant.taskdefs.Jar,cleanUp_942,||,&&
_mut3187,org.apache.tools.ant.taskdefs.Jar,checkJarSpec_962,>,==
_mut3188,org.apache.tools.ant.taskdefs.Jar,checkJarSpec_962,>,!=
_mut3189,org.apache.tools.ant.taskdefs.Jar,checkJarSpec_962,>,<
_mut3190,org.apache.tools.ant.taskdefs.Jar,checkJarSpec_962,>,<=
_mut3191,org.apache.tools.ant.taskdefs.Jar,checkJarSpec_962,>,>=
_mut3192,org.apache.tools.ant.taskdefs.Jar,writeIndexLikeList_1036,!=,==
_mut3193,org.apache.tools.ant.taskdefs.Jar,writeIndexLikeList_1036,!=,<
_mut3194,org.apache.tools.ant.taskdefs.Jar,writeIndexLikeList_1036,!=,>
_mut3195,org.apache.tools.ant.taskdefs.Jar,writeIndexLikeList_1036,!=,<=
_mut3196,org.apache.tools.ant.taskdefs.Jar,writeIndexLikeList_1036,!=,>=
