Mutant Variable Name,Mutated Class,Mutated Method,Original Binary Operator,Mutated Binary Operator
_mut393,org.jfree.data.DefaultKeyedValues2D,hashCode_553,*,-
_mut394,org.jfree.data.DefaultKeyedValues2D,hashCode_553,*,/
_mut395,org.jfree.data.DefaultKeyedValues2D,hashCode_553,*,%
_mut396,org.jfree.data.DefaultKeyedValues2D,hashCode_553,+,-
_mut397,org.jfree.data.DefaultKeyedValues2D,hashCode_553,+,*
_mut398,org.jfree.data.DefaultKeyedValues2D,hashCode_553,+,/
_mut399,org.jfree.data.DefaultKeyedValues2D,hashCode_553,+,%
_mut400,org.jfree.data.ComparableObjectItem,hashCode_185,*,+
_mut401,org.jfree.data.ComparableObjectItem,hashCode_185,*,-
_mut402,org.jfree.data.ComparableObjectItem,hashCode_185,*,/
_mut403,org.jfree.data.ComparableObjectItem,hashCode_185,*,%
_mut404,org.jfree.data.ComparableObjectItem,hashCode_185,+,-
_mut405,org.jfree.data.ComparableObjectItem,hashCode_185,+,*
_mut406,org.jfree.data.ComparableObjectItem,hashCode_185,+,/
_mut407,org.jfree.data.ComparableObjectItem,hashCode_185,+,%
_mut408,org.jfree.data.time.TimePeriodValuesCollection,getSeries_149,<,==
_mut409,org.jfree.data.time.TimePeriodValuesCollection,getSeries_149,<,!=
_mut410,org.jfree.data.time.TimePeriodValuesCollection,getSeries_149,<,>
_mut411,org.jfree.data.time.TimePeriodValuesCollection,getSeries_149,<,<=
_mut412,org.jfree.data.time.TimePeriodValuesCollection,getSeries_149,<,>=
_mut413,org.jfree.data.time.TimePeriodValuesCollection,getSeries_149,>=,==
_mut414,org.jfree.data.time.TimePeriodValuesCollection,getSeries_149,>=,!=
_mut415,org.jfree.data.time.TimePeriodValuesCollection,getSeries_149,>=,<
_mut416,org.jfree.data.time.TimePeriodValuesCollection,getSeries_149,>=,>
_mut417,org.jfree.data.time.TimePeriodValuesCollection,getSeries_149,>=,<=
_mut418,org.jfree.data.time.TimePeriodValuesCollection,getSeries_149,||,&&
_mut419,org.jfree.data.time.TimePeriodValuesCollection,getX_245,/,+
_mut420,org.jfree.data.time.TimePeriodValuesCollection,getX_245,/,-
_mut421,org.jfree.data.time.TimePeriodValuesCollection,getX_245,/,*
_mut422,org.jfree.data.time.TimePeriodValuesCollection,getX_245,/,%
_mut423,org.jfree.data.time.TimePeriodValuesCollection,getX_245,/,+
_mut424,org.jfree.data.time.TimePeriodValuesCollection,getX_245,/,-
_mut425,org.jfree.data.time.TimePeriodValuesCollection,getX_245,/,*
_mut426,org.jfree.data.time.TimePeriodValuesCollection,getX_245,/,%
_mut427,org.jfree.data.time.TimePeriodValuesCollection,getX_245,+,-
_mut428,org.jfree.data.time.TimePeriodValuesCollection,getX_245,+,*
_mut429,org.jfree.data.time.TimePeriodValuesCollection,getX_245,+,/
_mut430,org.jfree.data.time.TimePeriodValuesCollection,getX_245,+,%
_mut431,org.jfree.data.time.TimePeriodValuesCollection,getDomainBounds_378,>,==
_mut432,org.jfree.data.time.TimePeriodValuesCollection,getDomainBounds_378,>,!=
_mut433,org.jfree.data.time.TimePeriodValuesCollection,getDomainBounds_378,>,<
_mut434,org.jfree.data.time.TimePeriodValuesCollection,getDomainBounds_378,>,<=
_mut435,org.jfree.data.time.TimePeriodValuesCollection,getDomainBounds_378,>,>=
_mut436,org.jfree.data.time.TimePeriodValuesCollection,getDomainBounds_378,-,+
_mut437,org.jfree.data.time.TimePeriodValuesCollection,getDomainBounds_378,-,*
_mut438,org.jfree.data.time.TimePeriodValuesCollection,getDomainBounds_378,-,/
_mut439,org.jfree.data.time.TimePeriodValuesCollection,getDomainBounds_378,-,%
_mut440,org.jfree.data.time.TimePeriodValuesCollection,getDomainBounds_378,/,+
_mut441,org.jfree.data.time.TimePeriodValuesCollection,getDomainBounds_378,/,-
_mut442,org.jfree.data.time.TimePeriodValuesCollection,getDomainBounds_378,/,*
_mut443,org.jfree.data.time.TimePeriodValuesCollection,getDomainBounds_378,/,%
_mut444,org.jfree.data.time.TimePeriodValuesCollection,getDomainBounds_378,+,-
_mut445,org.jfree.data.time.TimePeriodValuesCollection,getDomainBounds_378,+,*
_mut446,org.jfree.data.time.TimePeriodValuesCollection,getDomainBounds_378,+,/
_mut447,org.jfree.data.time.TimePeriodValuesCollection,getDomainBounds_378,+,%
_mut448,org.jfree.data.time.TimePeriodValuesCollection,getDomainBounds_378,-,+
_mut449,org.jfree.data.time.TimePeriodValuesCollection,getDomainBounds_378,-,*
_mut450,org.jfree.data.time.TimePeriodValuesCollection,getDomainBounds_378,-,/
_mut451,org.jfree.data.time.TimePeriodValuesCollection,getDomainBounds_378,-,%
_mut452,org.jfree.data.time.TimePeriodValuesCollection,getDomainBounds_378,/,+
_mut453,org.jfree.data.time.TimePeriodValuesCollection,getDomainBounds_378,/,-
_mut454,org.jfree.data.time.TimePeriodValuesCollection,getDomainBounds_378,/,*
_mut455,org.jfree.data.time.TimePeriodValuesCollection,getDomainBounds_378,/,%
_mut456,org.jfree.data.time.TimePeriodValuesCollection,getDomainBounds_378,+,-
_mut457,org.jfree.data.time.TimePeriodValuesCollection,getDomainBounds_378,+,*
_mut458,org.jfree.data.time.TimePeriodValuesCollection,getDomainBounds_378,+,/
_mut459,org.jfree.data.time.TimePeriodValuesCollection,getDomainBounds_378,+,%
_mut460,org.jfree.data.time.Day,Day_165,+,-
_mut461,org.jfree.data.time.Day,Day_165,+,*
_mut462,org.jfree.data.time.Day,Day_165,+,/
_mut463,org.jfree.data.time.Day,Day_165,+,%
_mut464,org.jfree.data.time.Day,previous_267,>,==
_mut465,org.jfree.data.time.Day,previous_267,>,!=
_mut466,org.jfree.data.time.Day,previous_267,>,<
_mut467,org.jfree.data.time.Day,previous_267,>,<=
_mut468,org.jfree.data.time.Day,previous_267,>,>=
_mut469,org.jfree.data.time.Day,previous_267,-,+
_mut470,org.jfree.data.time.Day,previous_267,-,*
_mut471,org.jfree.data.time.Day,previous_267,-,/
_mut472,org.jfree.data.time.Day,previous_267,-,%
_mut473,org.jfree.data.time.Day,next_288,<,==
_mut474,org.jfree.data.time.Day,next_288,<,!=
_mut475,org.jfree.data.time.Day,next_288,<,>
_mut476,org.jfree.data.time.Day,next_288,<,<=
_mut477,org.jfree.data.time.Day,next_288,<,>=
_mut478,org.jfree.data.time.Day,next_288,+,-
_mut479,org.jfree.data.time.Day,next_288,+,*
_mut480,org.jfree.data.time.Day,next_288,+,/
_mut481,org.jfree.data.time.Day,next_288,+,%
_mut482,org.jfree.data.time.Day,getFirstMillisecond_323,-,+
_mut483,org.jfree.data.time.Day,getFirstMillisecond_323,-,*
_mut484,org.jfree.data.time.Day,getFirstMillisecond_323,-,/
_mut485,org.jfree.data.time.Day,getFirstMillisecond_323,-,%
_mut486,org.jfree.data.time.Day,getLastMillisecond_345,-,+
_mut487,org.jfree.data.time.Day,getLastMillisecond_345,-,*
_mut488,org.jfree.data.time.Day,getLastMillisecond_345,-,/
_mut489,org.jfree.data.time.Day,getLastMillisecond_345,-,%
_mut490,org.jfree.data.time.Quarter,Quarter_125,<,==
_mut491,org.jfree.data.time.Quarter,Quarter_125,<,!=
_mut492,org.jfree.data.time.Quarter,Quarter_125,<,>
_mut493,org.jfree.data.time.Quarter,Quarter_125,<,<=
_mut494,org.jfree.data.time.Quarter,Quarter_125,<,>=
_mut495,org.jfree.data.time.Quarter,Quarter_125,>,==
_mut496,org.jfree.data.time.Quarter,Quarter_125,>,!=
_mut497,org.jfree.data.time.Quarter,Quarter_125,>,<
_mut498,org.jfree.data.time.Quarter,Quarter_125,>,<=
_mut499,org.jfree.data.time.Quarter,Quarter_125,>,>=
_mut500,org.jfree.data.time.Quarter,Quarter_125,||,&&
_mut501,org.jfree.data.time.Quarter,Quarter_140,<,==
_mut502,org.jfree.data.time.Quarter,Quarter_140,<,!=
_mut503,org.jfree.data.time.Quarter,Quarter_140,<,>
_mut504,org.jfree.data.time.Quarter,Quarter_140,<,<=
_mut505,org.jfree.data.time.Quarter,Quarter_140,<,>=
_mut506,org.jfree.data.time.Quarter,Quarter_140,>,==
_mut507,org.jfree.data.time.Quarter,Quarter_140,>,!=
_mut508,org.jfree.data.time.Quarter,Quarter_140,>,<
_mut509,org.jfree.data.time.Quarter,Quarter_140,>,<=
_mut510,org.jfree.data.time.Quarter,Quarter_140,>,>=
_mut511,org.jfree.data.time.Quarter,Quarter_140,||,&&
_mut512,org.jfree.data.time.Quarter,Quarter_171,+,-
_mut513,org.jfree.data.time.Quarter,Quarter_171,+,*
_mut514,org.jfree.data.time.Quarter,Quarter_171,+,/
_mut515,org.jfree.data.time.Quarter,Quarter_171,+,%
_mut516,org.jfree.data.time.Quarter,previous_259,>,==
_mut517,org.jfree.data.time.Quarter,previous_259,>,!=
_mut518,org.jfree.data.time.Quarter,previous_259,>,<
_mut519,org.jfree.data.time.Quarter,previous_259,>,<=
_mut520,org.jfree.data.time.Quarter,previous_259,>,>=
_mut521,org.jfree.data.time.Quarter,previous_259,>,==
_mut522,org.jfree.data.time.Quarter,previous_259,>,!=
_mut523,org.jfree.data.time.Quarter,previous_259,>,<
_mut524,org.jfree.data.time.Quarter,previous_259,>,<=
_mut525,org.jfree.data.time.Quarter,previous_259,>,>=
_mut526,org.jfree.data.time.Quarter,previous_259,-,+
_mut527,org.jfree.data.time.Quarter,previous_259,-,*
_mut528,org.jfree.data.time.Quarter,previous_259,-,/
_mut529,org.jfree.data.time.Quarter,previous_259,-,%
_mut530,org.jfree.data.time.Quarter,previous_259,-,+
_mut531,org.jfree.data.time.Quarter,previous_259,-,*
_mut532,org.jfree.data.time.Quarter,previous_259,-,/
_mut533,org.jfree.data.time.Quarter,previous_259,-,%
_mut534,org.jfree.data.time.Quarter,next_281,<,==
_mut535,org.jfree.data.time.Quarter,next_281,<,!=
_mut536,org.jfree.data.time.Quarter,next_281,<,>
_mut537,org.jfree.data.time.Quarter,next_281,<,<=
_mut538,org.jfree.data.time.Quarter,next_281,<,>=
_mut539,org.jfree.data.time.Quarter,next_281,<,==
_mut540,org.jfree.data.time.Quarter,next_281,<,!=
_mut541,org.jfree.data.time.Quarter,next_281,<,>
_mut542,org.jfree.data.time.Quarter,next_281,<,<=
_mut543,org.jfree.data.time.Quarter,next_281,<,>=
_mut544,org.jfree.data.time.Quarter,next_281,+,-
_mut545,org.jfree.data.time.Quarter,next_281,+,*
_mut546,org.jfree.data.time.Quarter,next_281,+,/
_mut547,org.jfree.data.time.Quarter,next_281,+,%
_mut548,org.jfree.data.time.Quarter,next_281,+,-
_mut549,org.jfree.data.time.Quarter,next_281,+,*
_mut550,org.jfree.data.time.Quarter,next_281,+,/
_mut551,org.jfree.data.time.Quarter,next_281,+,%
_mut552,org.jfree.data.time.Quarter,getSerialIndex_303,*,+
_mut553,org.jfree.data.time.Quarter,getSerialIndex_303,*,-
_mut554,org.jfree.data.time.Quarter,getSerialIndex_303,*,/
_mut555,org.jfree.data.time.Quarter,getSerialIndex_303,*,%
_mut556,org.jfree.data.time.Quarter,getSerialIndex_303,+,-
_mut557,org.jfree.data.time.Quarter,getSerialIndex_303,+,*
_mut558,org.jfree.data.time.Quarter,getSerialIndex_303,+,/
_mut559,org.jfree.data.time.Quarter,getSerialIndex_303,+,%
_mut560,org.jfree.data.time.Quarter,equals_319,==,!=
_mut561,org.jfree.data.time.Quarter,equals_319,==,<
_mut562,org.jfree.data.time.Quarter,equals_319,==,>
_mut563,org.jfree.data.time.Quarter,equals_319,==,<=
_mut564,org.jfree.data.time.Quarter,equals_319,==,>=
_mut565,org.jfree.data.time.Quarter,equals_319,==,!=
_mut566,org.jfree.data.time.Quarter,equals_319,==,<
_mut567,org.jfree.data.time.Quarter,equals_319,==,>
_mut568,org.jfree.data.time.Quarter,equals_319,==,<=
_mut569,org.jfree.data.time.Quarter,equals_319,==,>=
_mut570,org.jfree.data.time.Quarter,equals_319,&&,||
_mut571,org.jfree.data.time.Quarter,hashCode_347,*,+
_mut572,org.jfree.data.time.Quarter,hashCode_347,*,-
_mut573,org.jfree.data.time.Quarter,hashCode_347,*,/
_mut574,org.jfree.data.time.Quarter,hashCode_347,*,%
_mut575,org.jfree.data.time.Quarter,hashCode_347,+,-
_mut576,org.jfree.data.time.Quarter,hashCode_347,+,*
_mut577,org.jfree.data.time.Quarter,hashCode_347,+,/
_mut578,org.jfree.data.time.Quarter,hashCode_347,+,%
_mut579,org.jfree.data.time.Quarter,hashCode_347,*,+
_mut580,org.jfree.data.time.Quarter,hashCode_347,*,-
_mut581,org.jfree.data.time.Quarter,hashCode_347,*,/
_mut582,org.jfree.data.time.Quarter,hashCode_347,*,%
_mut583,org.jfree.data.time.Quarter,hashCode_347,+,-
_mut584,org.jfree.data.time.Quarter,hashCode_347,+,*
_mut585,org.jfree.data.time.Quarter,hashCode_347,+,/
_mut586,org.jfree.data.time.Quarter,hashCode_347,+,%
_mut587,org.jfree.data.time.Quarter,compareTo_365,-,+
_mut588,org.jfree.data.time.Quarter,compareTo_365,-,*
_mut589,org.jfree.data.time.Quarter,compareTo_365,-,/
_mut590,org.jfree.data.time.Quarter,compareTo_365,-,%
_mut591,org.jfree.data.time.Quarter,compareTo_365,==,!=
_mut592,org.jfree.data.time.Quarter,compareTo_365,==,<
_mut593,org.jfree.data.time.Quarter,compareTo_365,==,>
_mut594,org.jfree.data.time.Quarter,compareTo_365,==,<=
_mut595,org.jfree.data.time.Quarter,compareTo_365,==,>=
_mut596,org.jfree.data.time.Quarter,compareTo_365,-,+
_mut597,org.jfree.data.time.Quarter,compareTo_365,-,*
_mut598,org.jfree.data.time.Quarter,compareTo_365,-,/
_mut599,org.jfree.data.time.Quarter,compareTo_365,-,%
_mut600,org.jfree.data.time.Quarter,getFirstMillisecond_419,-,+
_mut601,org.jfree.data.time.Quarter,getFirstMillisecond_419,-,*
_mut602,org.jfree.data.time.Quarter,getFirstMillisecond_419,-,/
_mut603,org.jfree.data.time.Quarter,getFirstMillisecond_419,-,%
_mut604,org.jfree.data.time.Quarter,getLastMillisecond_438,-,+
_mut605,org.jfree.data.time.Quarter,getLastMillisecond_438,-,*
_mut606,org.jfree.data.time.Quarter,getLastMillisecond_438,-,/
_mut607,org.jfree.data.time.Quarter,getLastMillisecond_438,-,%
_mut608,org.jfree.data.time.Quarter,parseQuarter_456,==,!=
_mut609,org.jfree.data.time.Quarter,parseQuarter_456,==,<
_mut610,org.jfree.data.time.Quarter,parseQuarter_456,==,>
_mut611,org.jfree.data.time.Quarter,parseQuarter_456,==,<=
_mut612,org.jfree.data.time.Quarter,parseQuarter_456,==,>=
_mut613,org.jfree.data.time.Quarter,parseQuarter_456,-,+
_mut614,org.jfree.data.time.Quarter,parseQuarter_456,-,*
_mut615,org.jfree.data.time.Quarter,parseQuarter_456,-,/
_mut616,org.jfree.data.time.Quarter,parseQuarter_456,-,%
_mut617,org.jfree.data.time.Quarter,parseQuarter_456,==,!=
_mut618,org.jfree.data.time.Quarter,parseQuarter_456,==,<
_mut619,org.jfree.data.time.Quarter,parseQuarter_456,==,>
_mut620,org.jfree.data.time.Quarter,parseQuarter_456,==,<=
_mut621,org.jfree.data.time.Quarter,parseQuarter_456,==,>=
_mut622,org.jfree.data.time.Quarter,parseQuarter_456,+,-
_mut623,org.jfree.data.time.Quarter,parseQuarter_456,+,*
_mut624,org.jfree.data.time.Quarter,parseQuarter_456,+,/
_mut625,org.jfree.data.time.Quarter,parseQuarter_456,+,%
_mut626,org.jfree.data.time.Quarter,parseQuarter_456,+,-
_mut627,org.jfree.data.time.Quarter,parseQuarter_456,+,*
_mut628,org.jfree.data.time.Quarter,parseQuarter_456,+,/
_mut629,org.jfree.data.time.Quarter,parseQuarter_456,+,%
_mut630,org.jfree.data.time.Quarter,parseQuarter_456,+,-
_mut631,org.jfree.data.time.Quarter,parseQuarter_456,+,*
_mut632,org.jfree.data.time.Quarter,parseQuarter_456,+,/
_mut633,org.jfree.data.time.Quarter,parseQuarter_456,+,%
_mut634,org.jfree.data.time.TimeSeriesCollection,getSeries_267,<,==
_mut635,org.jfree.data.time.TimeSeriesCollection,getSeries_267,<,!=
_mut636,org.jfree.data.time.TimeSeriesCollection,getSeries_267,<,>
_mut637,org.jfree.data.time.TimeSeriesCollection,getSeries_267,<,<=
_mut638,org.jfree.data.time.TimeSeriesCollection,getSeries_267,<,>=
_mut639,org.jfree.data.time.TimeSeriesCollection,getSeries_267,>=,==
_mut640,org.jfree.data.time.TimeSeriesCollection,getSeries_267,>=,!=
_mut641,org.jfree.data.time.TimeSeriesCollection,getSeries_267,>=,<
_mut642,org.jfree.data.time.TimeSeriesCollection,getSeries_267,>=,>
_mut643,org.jfree.data.time.TimeSeriesCollection,getSeries_267,>=,<=
_mut644,org.jfree.data.time.TimeSeriesCollection,getSeries_267,||,&&
_mut645,org.jfree.data.time.TimeSeriesCollection,getSeries_283,&&,||
_mut646,org.jfree.data.time.TimeSeriesCollection,getSeriesIndex_320,<,==
_mut647,org.jfree.data.time.TimeSeriesCollection,getSeriesIndex_320,<,!=
_mut648,org.jfree.data.time.TimeSeriesCollection,getSeriesIndex_320,<,>
_mut649,org.jfree.data.time.TimeSeriesCollection,getSeriesIndex_320,<,<=
_mut650,org.jfree.data.time.TimeSeriesCollection,getSeriesIndex_320,<,>=
_mut651,org.jfree.data.time.TimeSeriesCollection,removeAllSeries_376,<,==
_mut652,org.jfree.data.time.TimeSeriesCollection,removeAllSeries_376,<,!=
_mut653,org.jfree.data.time.TimeSeriesCollection,removeAllSeries_376,<,>
_mut654,org.jfree.data.time.TimeSeriesCollection,removeAllSeries_376,<,<=
_mut655,org.jfree.data.time.TimeSeriesCollection,removeAllSeries_376,<,>=
_mut656,org.jfree.data.time.TimeSeriesCollection,getSurroundingItems_537,<=,==
_mut657,org.jfree.data.time.TimeSeriesCollection,getSurroundingItems_537,<=,!=
_mut658,org.jfree.data.time.TimeSeriesCollection,getSurroundingItems_537,<=,<
_mut659,org.jfree.data.time.TimeSeriesCollection,getSurroundingItems_537,<=,>
_mut660,org.jfree.data.time.TimeSeriesCollection,getSurroundingItems_537,<=,>=
_mut661,org.jfree.data.time.TimeSeriesCollection,getSurroundingItems_537,>=,==
_mut662,org.jfree.data.time.TimeSeriesCollection,getSurroundingItems_537,>=,!=
_mut663,org.jfree.data.time.TimeSeriesCollection,getSurroundingItems_537,>=,<
_mut664,org.jfree.data.time.TimeSeriesCollection,getSurroundingItems_537,>=,>
_mut665,org.jfree.data.time.TimeSeriesCollection,getSurroundingItems_537,>=,<=
_mut666,org.jfree.data.time.TimeSeriesCollection,getSurroundingItems_537,<,==
_mut667,org.jfree.data.time.TimeSeriesCollection,getSurroundingItems_537,<,!=
_mut668,org.jfree.data.time.TimeSeriesCollection,getSurroundingItems_537,<,>
_mut669,org.jfree.data.time.TimeSeriesCollection,getSurroundingItems_537,<,<=
_mut670,org.jfree.data.time.TimeSeriesCollection,getSurroundingItems_537,<,>=
_mut671,org.jfree.data.time.TimeSeriesCollection,getDomainBounds_598,>,==
_mut672,org.jfree.data.time.TimeSeriesCollection,getDomainBounds_598,>,!=
_mut673,org.jfree.data.time.TimeSeriesCollection,getDomainBounds_598,>,<
_mut674,org.jfree.data.time.TimeSeriesCollection,getDomainBounds_598,>,<=
_mut675,org.jfree.data.time.TimeSeriesCollection,getDomainBounds_598,>,>=
_mut676,org.jfree.data.time.TimeSeriesCollection,getDomainBounds_598,-,+
_mut677,org.jfree.data.time.TimeSeriesCollection,getDomainBounds_598,-,*
_mut678,org.jfree.data.time.TimeSeriesCollection,getDomainBounds_598,-,/
_mut679,org.jfree.data.time.TimeSeriesCollection,getDomainBounds_598,-,%
_mut680,org.jfree.data.time.TimeSeriesCollection,getDomainBounds_633,>,==
_mut681,org.jfree.data.time.TimeSeriesCollection,getDomainBounds_633,>,!=
_mut682,org.jfree.data.time.TimeSeriesCollection,getDomainBounds_633,>,<
_mut683,org.jfree.data.time.TimeSeriesCollection,getDomainBounds_633,>,<=
_mut684,org.jfree.data.time.TimeSeriesCollection,getDomainBounds_633,>,>=
_mut685,org.jfree.data.time.TimeSeriesCollection,getDomainBounds_633,-,+
_mut686,org.jfree.data.time.TimeSeriesCollection,getDomainBounds_633,-,*
_mut687,org.jfree.data.time.TimeSeriesCollection,getDomainBounds_633,-,/
_mut688,org.jfree.data.time.TimeSeriesCollection,getDomainBounds_633,-,%
_mut689,org.jfree.data.time.TimeSeriesCollection,vetoableChange_715,==,!=
_mut690,org.jfree.data.time.TimeSeriesCollection,vetoableChange_715,==,<
_mut691,org.jfree.data.time.TimeSeriesCollection,vetoableChange_715,==,>
_mut692,org.jfree.data.time.TimeSeriesCollection,vetoableChange_715,==,<=
_mut693,org.jfree.data.time.TimeSeriesCollection,vetoableChange_715,==,>=
_mut694,org.jfree.data.time.TimeSeriesCollection,vetoableChange_715,>=,==
_mut695,org.jfree.data.time.TimeSeriesCollection,vetoableChange_715,>=,!=
_mut696,org.jfree.data.time.TimeSeriesCollection,vetoableChange_715,>=,<
_mut697,org.jfree.data.time.TimeSeriesCollection,vetoableChange_715,>=,>
_mut698,org.jfree.data.time.TimeSeriesCollection,vetoableChange_715,>=,<=
_mut699,org.jfree.data.time.TimeSeriesCollection,hashCode_767,*,+
_mut700,org.jfree.data.time.TimeSeriesCollection,hashCode_767,*,-
_mut701,org.jfree.data.time.TimeSeriesCollection,hashCode_767,*,/
_mut702,org.jfree.data.time.TimeSeriesCollection,hashCode_767,*,%
_mut703,org.jfree.data.time.TimeSeriesCollection,hashCode_767,+,-
_mut704,org.jfree.data.time.TimeSeriesCollection,hashCode_767,+,*
_mut705,org.jfree.data.time.TimeSeriesCollection,hashCode_767,+,/
_mut706,org.jfree.data.time.TimeSeriesCollection,hashCode_767,+,%
_mut707,org.jfree.data.time.TimeSeriesCollection,hashCode_767,*,+
_mut708,org.jfree.data.time.TimeSeriesCollection,hashCode_767,*,-
_mut709,org.jfree.data.time.TimeSeriesCollection,hashCode_767,*,/
_mut710,org.jfree.data.time.TimeSeriesCollection,hashCode_767,*,%
_mut711,org.jfree.data.time.TimeSeriesCollection,hashCode_767,+,-
_mut712,org.jfree.data.time.TimeSeriesCollection,hashCode_767,+,*
_mut713,org.jfree.data.time.TimeSeriesCollection,hashCode_767,+,/
_mut714,org.jfree.data.time.TimeSeriesCollection,hashCode_767,+,%
_mut715,org.jfree.data.time.Hour,previous_263,!=,==
_mut716,org.jfree.data.time.Hour,previous_263,!=,<
_mut717,org.jfree.data.time.Hour,previous_263,!=,>
_mut718,org.jfree.data.time.Hour,previous_263,!=,<=
_mut719,org.jfree.data.time.Hour,previous_263,!=,>=
_mut720,org.jfree.data.time.Hour,previous_263,-,+
_mut721,org.jfree.data.time.Hour,previous_263,-,*
_mut722,org.jfree.data.time.Hour,previous_263,-,/
_mut723,org.jfree.data.time.Hour,previous_263,-,%
_mut724,org.jfree.data.time.Hour,next_286,!=,==
_mut725,org.jfree.data.time.Hour,next_286,!=,<
_mut726,org.jfree.data.time.Hour,next_286,!=,>
_mut727,org.jfree.data.time.Hour,next_286,!=,<=
_mut728,org.jfree.data.time.Hour,next_286,!=,>=
_mut729,org.jfree.data.time.Hour,next_286,+,-
_mut730,org.jfree.data.time.Hour,next_286,+,*
_mut731,org.jfree.data.time.Hour,next_286,+,/
_mut732,org.jfree.data.time.Hour,next_286,+,%
_mut733,org.jfree.data.time.Hour,getSerialIndex_309,*,+
_mut734,org.jfree.data.time.Hour,getSerialIndex_309,*,-
_mut735,org.jfree.data.time.Hour,getSerialIndex_309,*,/
_mut736,org.jfree.data.time.Hour,getSerialIndex_309,*,%
_mut737,org.jfree.data.time.Hour,getSerialIndex_309,+,-
_mut738,org.jfree.data.time.Hour,getSerialIndex_309,+,*
_mut739,org.jfree.data.time.Hour,getSerialIndex_309,+,/
